DateTime,Entries,UniqueIPs
1465498322,3804,3876
1465498921,3805,3877
1465499522,3808,3880
1465500122,3799,3871
1465501322,3801,3873
1465501922,3798,3870
1465502521,3800,3872
1465503122,3805,3877
1465504922,3808,3880
1465505521,3808,3880
1465506121,3806,3878
1465506722,3808,3880
1465507321,3810,3882
1465508522,3805,3877
1465509122,3807,3879
1465509721,3807,3879
1465510322,3806,3878
1465511523,3811,3883
1465512722,3810,3882
1465513321,3804,3876
1465514521,3805,3877
1465515122,3801,3872
1465515721,3801,3872
1465516321,3802,3873
1465516922,3807,3878
1465518121,3808,3879
1465518722,3807,3878
1465519324,3806,3877
1465520522,3806,3876
1465521121,3807,3877
1465521721,3806,3876
1465522322,3811,3881
1465523522,3806,3876
1465524121,3810,3881
1465524721,3810,3881
1465525321,3806,3877
1465525921,3805,3876
1465526521,3807,3878
1465527123,3805,3876
1465527721,3803,3874
1465528322,3802,3873
1465528922,3803,3874
1465530121,3801,3872
1465530722,3803,3874
1465531922,3806,3877
1465532522,3790,3861
1465533721,3792,3863
1465534321,3789,3859
1465534922,3781,3851
1465535522,3785,3855
1465536121,3786,3856
1465536721,3780,3849
1465537321,3781,3850
1465537922,3784,3853
1465538522,3781,3850
1465539122,3785,3854
1465539721,3786,3855
1465540322,3786,3855
1465540921,3787,3856
1465541521,3789,3858
1465542122,3789,3858
1465543922,3791,3860
1465545723,3794,3863
1465546322,3800,3869
1465546922,3804,3873
1465547522,3807,3876
1465548122,3811,3880
1465549322,3812,3881
1465549921,3809,3878
1465550522,3809,3878
1465551123,3802,3871
1465551721,3802,3871
1465552922,3789,3857
1465554122,3793,3861
1465555321,3792,3860
1465555921,3789,3857
1465556523,3791,3859
1465558322,3790,3857
1465558922,3795,3862
1465559522,3796,3863
1465560122,3798,3865
1465560722,3799,3866
1465561321,3791,3856
1465561921,3795,3860
1465563121,3794,3859
1465563722,3793,3858
1465564321,3790,3854
1465565522,3792,3856
1465566122,3794,3858
1465566721,3794,3858
1465567322,3794,3858
1465567921,3797,3861
1465568523,3799,3863
1465569721,3796,3860
1465571522,3795,3859
1465572122,3795,3859
1465573322,3815,3879
1465573921,3814,3878
1465574523,3805,3868
1465575722,3806,3869
1465576321,3806,3868
